year,month,state,category,commodity,unit,value,disasterType,yearlyValue,endMonth,endYear
1989,APR,MINNESOTA,Poultry,TURKEYS,LB,26261000,,557247000,,
1989,MAY,MINNESOTA,Poultry,TURKEYS,LB,43302000,,557247000,,
1989,JUN,MINNESOTA,Poultry,TURKEYS,LB,55414000,,557247000,,
1989,JUL,MINNESOTA,Poultry,TURKEYS,LB,55236000,,557247000,,
1989,AUG,MINNESOTA,Poultry,TURKEYS,LB,69171000,,557247000,,
1989,SEP,MINNESOTA,Poultry,TURKEYS,LB,61923000,,557247000,,
1989,OCT,MINNESOTA,Poultry,TURKEYS,LB,67964000,,557247000,,
1989,NOV,MINNESOTA,Poultry,TURKEYS,LB,57983000,,557247000,,
1989,DEC,MINNESOTA,Poultry,TURKEYS,LB,38221000,,557247000,,
1989,JAN,MISSISSIPPI,Poultry,CHICKENS,LB,94573000,,1189594000,,
1989,FEB,MISSISSIPPI,Poultry,CHICKENS,LB,90023000,,1189594000,,
1989,MAR,MISSISSIPPI,Poultry,CHICKENS,LB,99995000,,1189594000,,
1989,APR,MISSISSIPPI,Poultry,CHICKENS,LB,87428000,,1189594000,,
1989,MAY,MISSISSIPPI,Poultry,CHICKENS,LB,103752000,,1189594000,,
1989,JUN,MISSISSIPPI,Poultry,CHICKENS,LB,106119000,,1189594000,,
1989,JUL,MISSISSIPPI,Poultry,CHICKENS,LB,101102000,,1189594000,,
1989,AUG,MISSISSIPPI,Poultry,CHICKENS,LB,107356000,,1189594000,,
1989,SEP,MISSISSIPPI,Poultry,CHICKENS,LB,98454000,,1189594000,,
1989,OCT,MISSISSIPPI,Poultry,CHICKENS,LB,104715000,,1189594000,,
1989,NOV,MISSISSIPPI,Poultry,CHICKENS,LB,97167000,,1189594000,,
1989,DEC,MISSISSIPPI,Poultry,CHICKENS,LB,98910000,,1189594000,,
1989,JAN,MISSOURI,Poultry,CHICKENS,LB,36568000,,462132000,,
1989,FEB,MISSOURI,Poultry,CHICKENS,LB,35760000,,462132000,,
1989,MAR,MISSOURI,Poultry,CHICKENS,LB,39752000,,462132000,,
1989,APR,MISSOURI,Poultry,CHICKENS,LB,35459000,,462132000,,
1989,MAY,MISSOURI,Poultry,CHICKENS,LB,39222000,,462132000,,
1989,JUN,MISSOURI,Poultry,CHICKENS,LB,40667000,,462132000,,
1989,JUL,MISSOURI,Poultry,CHICKENS,LB,35568000,,462132000,,
1989,AUG,MISSOURI,Poultry,CHICKENS,LB,36798000,,462132000,,
1989,SEP,MISSOURI,Poultry,CHICKENS,LB,34767000,,462132000,,
1989,OCT,MISSOURI,Poultry,CHICKENS,LB,41812000,,462132000,,
1989,NOV,MISSOURI,Poultry,CHICKENS,LB,40250000,,462132000,,
1989,DEC,MISSOURI,Poultry,CHICKENS,LB,45509000,,462132000,,
1989,FEB,MISSOURI,Poultry,TURKEYS,LB,18100000,,269927000,,
1989,MAR,MISSOURI,Poultry,TURKEYS,LB,26686000,,269927000,,
1989,APR,MISSOURI,Poultry,TURKEYS,LB,20675000,,269927000,,
1989,MAY,MISSOURI,Poultry,TURKEYS,LB,26411000,,269927000,,
1989,JUN,MISSOURI,Poultry,TURKEYS,LB,24422000,,269927000,,
1989,JUL,MISSOURI,Poultry,TURKEYS,LB,19958000,,269927000,,
1989,AUG,MISSOURI,Poultry,TURKEYS,LB,26887000,,269927000,,
1989,SEP,MISSOURI,Poultry,TURKEYS,LB,23111000,,269927000,,
1989,OCT,MISSOURI,Poultry,TURKEYS,LB,26659000,,269927000,,
1989,NOV,MISSOURI,Poultry,TURKEYS,LB,28467000,,269927000,,
1989,DEC,MISSOURI,Poultry,TURKEYS,LB,28551000,,269927000,,
1989,JAN,NORTH CAROLINA,Poultry,CHICKENS,LB,141726000,,1822895000,,
1989,FEB,NORTH CAROLINA,Poultry,CHICKENS,LB,132179000,,1822895000,,
1989,MAR,NORTH CAROLINA,Poultry,CHICKENS,LB,156233000,,1822895000,,
1989,APR,NORTH CAROLINA,Poultry,CHICKENS,LB,144434000,,1822895000,,
1989,MAY,NORTH CAROLINA,Poultry,CHICKENS,LB,153111000,,1822895000,,
1989,JUN,NORTH CAROLINA,Poultry,CHICKENS,LB,162036000,,1822895000,,
1989,JUL,NORTH CAROLINA,Poultry,CHICKENS,LB,145168000,,1822895000,,
1989,AUG,NORTH CAROLINA,Poultry,CHICKENS,LB,170967000,,1822895000,,
1989,SEP,NORTH CAROLINA,Poultry,CHICKENS,LB,151874000,,1822895000,,
1989,OCT,NORTH CAROLINA,Poultry,CHICKENS,LB,161970000,,1822895000,,
1989,NOV,NORTH CAROLINA,Poultry,CHICKENS,LB,149019000,,1822895000,,
1989,DEC,NORTH CAROLINA,Poultry,CHICKENS,LB,154178000,,1822895000,,
1989,JAN,NORTH CAROLINA,Poultry,TURKEYS,LB,49025000,,650331000,,
1989,FEB,NORTH CAROLINA,Poultry,TURKEYS,LB,45331000,,650331000,,
1989,MAR,NORTH CAROLINA,Poultry,TURKEYS,LB,53057000,,650331000,,
1989,APR,NORTH CAROLINA,Poultry,TURKEYS,LB,47743000,,650331000,,
1989,MAY,NORTH CAROLINA,Poultry,TURKEYS,LB,58872000,,650331000,,
1989,JUN,NORTH CAROLINA,Poultry,TURKEYS,LB,61737000,,650331000,,
1989,JUL,NORTH CAROLINA,Poultry,TURKEYS,LB,55179000,,650331000,,
1989,AUG,NORTH CAROLINA,Poultry,TURKEYS,LB,60902000,,650331000,,
1989,SEP,NORTH CAROLINA,Poultry,TURKEYS,LB,54446000,,650331000,,
1989,OCT,NORTH CAROLINA,Poultry,TURKEYS,LB,56427000,,650331000,,
1989,NOV,NORTH CAROLINA,Poultry,TURKEYS,LB,60750000,,650331000,,
1989,DEC,NORTH CAROLINA,Poultry,TURKEYS,LB,46862000,,650331000,,
1989,JAN,PENNSYLVANIA,Poultry,CHICKENS,LB,25057000,,305543000,,
1989,FEB,PENNSYLVANIA,Poultry,CHICKENS,LB,22078000,,305543000,,
1989,MAR,PENNSYLVANIA,Poultry,CHICKENS,LB,26363000,,305543000,,
1989,APR,PENNSYLVANIA,Poultry,CHICKENS,LB,22828000,,305543000,,
1989,MAY,PENNSYLVANIA,Poultry,CHICKENS,LB,26470000,,305543000,,
1989,JUN,PENNSYLVANIA,Poultry,CHICKENS,LB,27267000,,305543000,,
1989,JUL,PENNSYLVANIA,Poultry,CHICKENS,LB,24545000,,305543000,,
1989,AUG,PENNSYLVANIA,Poultry,CHICKENS,LB,28492000,,305543000,,
1989,SEP,PENNSYLVANIA,Poultry,CHICKENS,LB,26250000,,305543000,,
1989,OCT,PENNSYLVANIA,Poultry,CHICKENS,LB,26486000,,305543000,,
1989,NOV,PENNSYLVANIA,Poultry,CHICKENS,LB,25104000,,305543000,,
1989,DEC,PENNSYLVANIA,Poultry,CHICKENS,LB,24603000,,305543000,,
1989,JAN,PENNSYLVANIA,Poultry,TURKEYS,LB,5988000,,100487000,,
1989,FEB,PENNSYLVANIA,Poultry,TURKEYS,LB,5486000,,100487000,,
1989,MAR,PENNSYLVANIA,Poultry,TURKEYS,LB,7141000,,100487000,,
1989,APR,PENNSYLVANIA,Poultry,TURKEYS,LB,4622000,,100487000,,
1989,MAY,PENNSYLVANIA,Poultry,TURKEYS,LB,7442000,,100487000,,
1989,JUN,PENNSYLVANIA,Poultry,TURKEYS,LB,7573000,,100487000,,
1989,JUL,PENNSYLVANIA,Poultry,TURKEYS,LB,6286000,,100487000,,
1989,AUG,PENNSYLVANIA,Poultry,TURKEYS,LB,8564000,,100487000,,
1989,SEP,PENNSYLVANIA,Poultry,TURKEYS,LB,9198000,,100487000,,
1989,OCT,PENNSYLVANIA,Poultry,TURKEYS,LB,11995000,,100487000,,
1989,NOV,PENNSYLVANIA,Poultry,TURKEYS,LB,15660000,,100487000,,
1989,DEC,PENNSYLVANIA,Poultry,TURKEYS,LB,10532000,,100487000,,
1989,JAN,SOUTH CAROLINA,Poultry,CHICKENS,LB,26429000,,309179000,,
1989,FEB,SOUTH CAROLINA,Poultry,CHICKENS,LB,21235000,,309179000,,
1989,MAR,SOUTH CAROLINA,Poultry,CHICKENS,LB,27279000,,309179000,,
1989,APR,SOUTH CAROLINA,Poultry,CHICKENS,LB,24290000,,309179000,,
1989,MAY,SOUTH CAROLINA,Poultry,CHICKENS,LB,27113000,,309179000,,
1989,JUN,SOUTH CAROLINA,Poultry,CHICKENS,LB,26624000,,309179000,,
1989,JUL,SOUTH CAROLINA,Poultry,CHICKENS,LB,21236000,,309179000,,
1989,AUG,SOUTH CAROLINA,Poultry,CHICKENS,LB,30979000,,309179000,,
1989,SEP,SOUTH CAROLINA,Poultry,CHICKENS,LB,25427000,,309179000,,
1989,OCT,SOUTH CAROLINA,Poultry,CHICKENS,LB,27601000,,309179000,,
1989,NOV,SOUTH CAROLINA,Poultry,CHICKENS,LB,24352000,,309179000,,
1989,DEC,SOUTH CAROLINA,Poultry,CHICKENS,LB,26614000,,309179000,,
1989,JAN,TENNESSEE,Poultry,CHICKENS,LB,30438000,,369436000,,
1989,FEB,TENNESSEE,Poultry,CHICKENS,LB,26358000,,369436000,,
1989,MAR,TENNESSEE,Poultry,CHICKENS,LB,29384000,,369436000,,
1989,APR,TENNESSEE,Poultry,CHICKENS,LB,29186000,,369436000,,
1989,MAY,TENNESSEE,Poultry,CHICKENS,LB,33889000,,369436000,,
1989,JUN,TENNESSEE,Poultry,CHICKENS,LB,32498000,,369436000,,
1989,JUL,TENNESSEE,Poultry,CHICKENS,LB,31347000,,369436000,,
1989,AUG,TENNESSEE,Poultry,CHICKENS,LB,35322000,,369436000,,
1989,SEP,TENNESSEE,Poultry,CHICKENS,LB,28628000,,369436000,,
1989,OCT,TENNESSEE,Poultry,CHICKENS,LB,32018000,,369436000,,
1989,NOV,TENNESSEE,Poultry,CHICKENS,LB,29713000,,369436000,,
1989,DEC,TENNESSEE,Poultry,CHICKENS,LB,30655000,Miscellaneous accident,369436000,DEC,1989
1989,JAN,TEXAS,Poultry,CHICKENS,LB,77862000,Transport accident,984192000,JAN,1989
1989,FEB,TEXAS,Poultry,CHICKENS,LB,68797000,,984192000,,
1989,MAR,TEXAS,Poultry,CHICKENS,LB,79104000,,984192000,,
1989,APR,TEXAS,Poultry,CHICKENS,LB,71915000,,984192000,,
1989,MAY,TEXAS,Poultry,CHICKENS,LB,87154000,,984192000,,
1989,JUN,TEXAS,Poultry,CHICKENS,LB,85130000,Tropical cyclone,984192000,JUN,1989
1989,JUL,TEXAS,Poultry,CHICKENS,LB,79307000,,984192000,,
1989,AUG,TEXAS,Poultry,CHICKENS,LB,95448000,"Tropical cyclone,Transport accident",984192000,"AUG,AUG",1989-1989
1989,SEP,TEXAS,Poultry,CHICKENS,LB,81131000,Transport accident,984192000,SEP,1989
1989,OCT,TEXAS,Poultry,CHICKENS,LB,85645000,"Tropical cyclone,Industrial accident",984192000,"OCT,OCT",1989-1989
1989,NOV,TEXAS,Poultry,CHICKENS,LB,81848000,,984192000,,
1989,DEC,TEXAS,Poultry,CHICKENS,LB,90851000,,984192000,,
1989,JAN,VIRGINIA,Poultry,CHICKENS,LB,69033000,,859063000,,
1989,FEB,VIRGINIA,Poultry,CHICKENS,LB,60862000,,859063000,,
1989,MAR,VIRGINIA,Poultry,CHICKENS,LB,73340000,Transport accident,859063000,MAR,1989
1989,APR,VIRGINIA,Poultry,CHICKENS,LB,66133000,,859063000,,
1989,MAY,VIRGINIA,Poultry,CHICKENS,LB,79238000,,859063000,,
1989,JUN,VIRGINIA,Poultry,CHICKENS,LB,73036000,,859063000,,
1989,JUL,VIRGINIA,Poultry,CHICKENS,LB,65602000,,859063000,,
1989,AUG,VIRGINIA,Poultry,CHICKENS,LB,79541000,,859063000,,
1989,SEP,VIRGINIA,Poultry,CHICKENS,LB,70874000,,859063000,,
1989,OCT,VIRGINIA,Poultry,CHICKENS,LB,73446000,,859063000,,
1989,NOV,VIRGINIA,Poultry,CHICKENS,LB,70482000,,859063000,,
1989,DEC,VIRGINIA,Poultry,CHICKENS,LB,77476000,,859063000,,
1989,JAN,VIRGINIA,Poultry,TURKEYS,LB,31778000,,400792000,,
1989,FEB,VIRGINIA,Poultry,TURKEYS,LB,26155000,,400792000,,
1989,MAR,VIRGINIA,Poultry,TURKEYS,LB,26981000,Transport accident,400792000,MAR,1989
1989,APR,VIRGINIA,Poultry,TURKEYS,LB,27554000,,400792000,,
1989,MAY,VIRGINIA,Poultry,TURKEYS,LB,34257000,,400792000,,
1989,JUN,VIRGINIA,Poultry,TURKEYS,LB,35241000,,400792000,,
1989,JUL,VIRGINIA,Poultry,TURKEYS,LB,33969000,,400792000,,
1989,AUG,VIRGINIA,Poultry,TURKEYS,LB,38096000,,400792000,,
1989,SEP,VIRGINIA,Poultry,TURKEYS,LB,34741000,,400792000,,
1989,OCT,VIRGINIA,Poultry,TURKEYS,LB,38977000,,400792000,,
1989,NOV,VIRGINIA,Poultry,TURKEYS,LB,41664000,,400792000,,
1989,DEC,VIRGINIA,Poultry,TURKEYS,LB,31379000,,400792000,,
1989,JAN,WASHINGTON,Poultry,CHICKENS,LB,8169000,,109472000,,
1989,FEB,WASHINGTON,Poultry,CHICKENS,LB,8169000,,109472000,,
1989,MAR,WASHINGTON,Poultry,CHICKENS,LB,8805000,,109472000,,
1989,APR,WASHINGTON,Poultry,CHICKENS,LB,8267000,,109472000,,
1989,MAY,WASHINGTON,Poultry,CHICKENS,LB,9988000,,109472000,,
1989,JUN,WASHINGTON,Poultry,CHICKENS,LB,9918000,,109472000,,
1989,JUL,WASHINGTON,Poultry,CHICKENS,LB,10541000,,109472000,,
1989,AUG,WASHINGTON,Poultry,CHICKENS,LB,10399000,,109472000,,
1989,SEP,WASHINGTON,Poultry,CHICKENS,LB,8996000,,109472000,,
1989,OCT,WASHINGTON,Poultry,CHICKENS,LB,8844000,,109472000,,
1989,NOV,WASHINGTON,Poultry,CHICKENS,LB,8519000,,109472000,,
1989,DEC,WASHINGTON,Poultry,CHICKENS,LB,8857000,,109472000,,
1990,JAN,ALABAMA,Poultry,CHICKENS,LB,209900000,,2596375000,,
1990,FEB,ALABAMA,Poultry,CHICKENS,LB,194056000,,2596375000,,
1990,MAR,ALABAMA,Poultry,CHICKENS,LB,232217000,Convective storm,2596375000,MAR,1990
1990,APR,ALABAMA,Poultry,CHICKENS,LB,208175000,Convective storm,2596375000,APR,1990
1990,MAY,ALABAMA,Poultry,CHICKENS,LB,238956000,,2596375000,,
1990,JUN,ALABAMA,Poultry,CHICKENS,LB,218433000,,2596375000,,
1990,JUL,ALABAMA,Poultry,CHICKENS,LB,213374000,,2596375000,,
1990,AUG,ALABAMA,Poultry,CHICKENS,LB,236233000,,2596375000,,
1990,SEP,ALABAMA,Poultry,CHICKENS,LB,194486000,,2596375000,,
1990,OCT,ALABAMA,Poultry,CHICKENS,LB,240139000,,2596375000,,
1990,NOV,ALABAMA,Poultry,CHICKENS,LB,216148000,,2596375000,,
1990,DEC,ALABAMA,Poultry,CHICKENS,LB,194258000,,2596375000,,
1990,JAN,ARKANSAS,Poultry,CHICKENS,LB,246412000,,2880272000,,
1990,FEB,ARKANSAS,Poultry,CHICKENS,LB,216391000,,2880272000,,
1990,MAR,ARKANSAS,Poultry,CHICKENS,LB,247172000,,2880272000,,
1990,APR,ARKANSAS,Poultry,CHICKENS,LB,239967000,,2880272000,,
1990,MAY,ARKANSAS,Poultry,CHICKENS,LB,243938000,Convective storm,2880272000,MAY,1990
1990,JUN,ARKANSAS,Poultry,CHICKENS,LB,230841000,,2880272000,,
1990,JUL,ARKANSAS,Poultry,CHICKENS,LB,233292000,,2880272000,,
1990,AUG,ARKANSAS,Poultry,CHICKENS,LB,258616000,,2880272000,,
1990,SEP,ARKANSAS,Poultry,CHICKENS,LB,214952000,,2880272000,,
1990,OCT,ARKANSAS,Poultry,CHICKENS,LB,280462000,,2880272000,,
1990,NOV,ARKANSAS,Poultry,CHICKENS,LB,243003000,,2880272000,,
1990,DEC,ARKANSAS,Poultry,CHICKENS,LB,225226000,,2880272000,,
1990,JAN,ARKANSAS,Poultry,TURKEYS,LB,23519000,,335439000,,
1990,FEB,ARKANSAS,Poultry,TURKEYS,LB,21290000,,335439000,,
1990,MAR,ARKANSAS,Poultry,TURKEYS,LB,26901000,,335439000,,
1990,APR,ARKANSAS,Poultry,TURKEYS,LB,22592000,,335439000,,
1990,MAY,ARKANSAS,Poultry,TURKEYS,LB,33766000,Convective storm,335439000,MAY,1990
1990,JUN,ARKANSAS,Poultry,TURKEYS,LB,27677000,,335439000,,
1990,JUL,ARKANSAS,Poultry,TURKEYS,LB,31935000,,335439000,,
1990,AUG,ARKANSAS,Poultry,TURKEYS,LB,33780000,,335439000,,
